Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Order_Quantity,Order_Value_INR,Delayed
ORD-01173,2022-11-22,2022-11-25,2022-12-01,2022-12-03,Delhi,Visakhapatnam,Economy,High,1090.0,64,11596.53,0
ORD-01174,2023-04-30,2023-05-03,2023-05-05,2023-05-06,Hyderabad,Kochi,Express,Medium,379.0,72,18275.94,0
ORD-01175,2023-12-24,2023-12-30,2024-01-07,2024-01-07,Bangalore,Bhubaneswar,Economy,Medium,1570.0,162,11903.55,0
ORD-01176,2023-01-26,2023-01-28,2023-01-29,2023-01-31,Mumbai,Visakhapatnam,Express,Low,61.0,130,29180.58,0
ORD-01177,2023-01-31,2023-02-03,2023-02-04,2023-02-06,Ahmedabad,Coimbatore,Express,Medium,1391.0,69,40009.45,0
ORD-01178,2023-11-11,2023-11-16,2023-11-17,2023-11-21,Bangalore,Bhopal,Standard,Medium,265.0,159,39437.35,0
ORD-01179,2023-10-30,2023-11-05,2023-11-06,2023-11-08,Chennai,Vadodara,Express,High,388.0,68,18542.8,0
ORD-01180,2022-06-05,2022-06-06,2022-06-17,2022-06-14,Ahmedabad,Coimbatore,Economy,Medium,1849.0,198,49443.64,1
ORD-01181,2023-05-23,2023-05-23,2023-05-25,2023-05-26,Pune,Lucknow,Express,Medium,1800.0,147,29895.79,0
ORD-01182,2022-02-07,2022-02-13,2022-02-16,2022-02-16,Delhi,Agra,Express,Medium,1558.0,128,20270.31,0
ORD-01183,2022-05-10,2022-05-14,2022-05-28,2022-05-22,Chennai,Nagpur,Economy,Medium,2471.0,107,41859.19,1
ORD-01184,2023-05-30,2023-05-31,2023-06-01,2023-06-03,Chennai,Jaipur,Express,Low,759.0,109,36628.76,0
ORD-01185,2023-08-28,2023-09-01,2023-09-04,2023-09-04,Hyderabad,Bhopal,Express,Medium,1273.0,72,37589.13,0
ORD-01186,2022-12-06,2022-12-09,2022-12-10,2022-12-10,Kolkata,Coimbatore,Same Day,High,1162.0,103,10208.9,0
ORD-01187,2022-04-13,2022-04-18,2022-04-20,2022-04-19,Hyderabad,Chandigarh,Same Day,Low,1341.0,141,23682.05,1
ORD-01188,2023-03-27,2023-03-29,2023-03-30,2023-04-03,Delhi,Surat,Standard,Low,538.0,65,43160.49,0
ORD-01189,2022-04-13,2022-04-16,2022-04-20,2022-04-19,Delhi,Surat,Express,Low,1611.0,134,25449.88,1
ORD-01190,2023-06-23,2023-06-26,2023-06-27,2023-06-29,Hyderabad,Jaipur,Express,Medium,96.0,199,34330.91,0
ORD-01191,2023-04-13,2023-04-18,2023-04-20,2023-04-23,Kolkata,Surat,Standard,High,827.0,112,29602.72,0
ORD-01192,2022-01-16,2022-01-21,2022-01-24,2022-01-24,Ahmedabad,Bhubaneswar,Express,Low,1089.0,155,42196.66,0
ORD-01193,2022-05-28,2022-06-02,2022-06-04,2022-06-05,Hyderabad,Surat,Express,Critical,760.0,79,14585.76,0
ORD-01194,2023-02-24,2023-02-26,2023-03-02,2023-03-03,Delhi,Nagpur,Standard,Low,450.0,180,28986.03,0
ORD-01195,2023-11-02,2023-11-05,2023-11-08,2023-11-08,Kolkata,Surat,Express,High,1867.0,126,6600.12,0
ORD-01196,2022-06-08,2022-06-16,2022-06-19,2022-06-21,Delhi,Kochi,Standard,Medium,299.0,121,34665.43,0
ORD-01197,2022-03-18,2022-03-21,2022-03-22,2022-03-24,Kolkata,Bhopal,Express,High,440.0,87,36732.41,0
ORD-01198,2023-04-26,2023-04-27,2023-05-01,2023-05-05,Kolkata,Agra,,Medium,384.0,48,2620.45,0
ORD-01199,2022-09-29,2022-09-30,2022-10-02,2022-10-01,Bangalore,Bhubaneswar,Same Day,Medium,678.0,88,33951.65,1
ORD-01200,2022-12-13,2022-12-16,2022-12-17,2022-12-21,Hyderabad,Lucknow,Standard,High,186.0,68,21027.16,0
ORD-01201,2023-10-01,2023-10-06,2023-10-12,2023-10-11,Hyderabad,Surat,Standard,High,1571.0,172,6642.8,1
ORD-01202,2023-12-11,2023-12-13,2023-12-16,2023-12-18,Hyderabad,Indore,Standard,Medium,876.0,101,21285.42,0
ORD-01203,2023-02-12,2023-02-14,2023-02-16,2023-02-17,Kolkata,Indore,Express,Low,776.0,17,10114.53,0
ORD-01204,2023-10-28,2023-10-30,2023-11-04,2023-11-04,Kolkata,Vadodara,Standard,Low,1550.0,38,21070.2,0
ORD-01205,2022-03-24,2022-03-28,2022-03-30,2022-03-31,Delhi,Indore,Express,High,1039.0,138,19524.78,0
ORD-01206,2022-12-03,2022-12-07,2022-12-17,2022-12-12,Chennai,Surat,Standard,Medium,2469.0,54,37050.39,1
ORD-01207,2023-11-22,2023-11-27,2023-12-02,2023-12-05,Hyderabad,Chandigarh,Economy,Medium,984.0,134,38823.67,0
ORD-01208,2023-07-01,2023-07-02,2023-07-05,2023-07-07,Bangalore,Coimbatore,Standard,High,451.0,134,30547.92,0
ORD-01209,2023-01-25,2023-01-26,2023-01-31,2023-01-31,Pune,Kochi,Standard,High,1516.0,52,1623.0,0
ORD-01210,2022-11-21,2022-11-23,2022-11-29,2022-12-01,Delhi,Patna,Economy,High,664.0,15,46585.6,0
ORD-01211,2023-10-04,2023-10-09,2023-10-12,2023-10-14,Delhi,Surat,Standard,High,1346.0,68,34468.55,0
ORD-01212,2023-05-15,2023-05-20,2023-05-23,2023-05-25,Mumbai,Chandigarh,Standard,High,1232.0,185,2192.67,0
ORD-01213,2023-07-09,2023-07-10,2023-07-17,2023-07-13,Hyderabad,Vadodara,Express,Medium,2285.0,112,41032.23,1
ORD-01214,2022-02-06,2022-02-11,2022-02-13,2022-02-14,Ahmedabad,Coimbatore,Express,Medium,1171.0,184,10413.17,0
ORD-01215,2023-09-25,2023-09-30,2023-10-03,2023-10-01,Delhi,Patna,Same Day,High,180.0,104,29171.45,1
ORD-01216,2022-03-12,2022-03-17,2022-03-22,2022-03-22,Mumbai,Jaipur,Standard,Medium,1244.0,7,23598.4,0
ORD-01217,2022-08-29,2022-08-30,2022-08-31,2022-09-02,Pune,Nagpur,Express,Critical,232.0,51,21282.02,0
ORD-01218,2023-10-09,2023-10-13,2023-10-14,2023-10-18,Bangalore,Kochi,Standard,Low,413.0,58,44540.83,0
ORD-01219,2023-12-02,2023-12-04,2023-12-05,2023-12-09,Pune,Surat,Standard,Low,88.0,192,22149.38,0
ORD-01220,2022-10-22,2022-10-25,2022-11-01,2022-11-02,Ahmedabad,Bhopal,Economy,Critical,1422.0,109,4229.53,0
ORD-01221,2022-08-21,2022-08-25,2022-08-28,2022-08-26,Hyderabad,Bhubaneswar,Same Day,High,970.0,111,47358.62,1
ORD-01222,2022-04-03,2022-04-03,2022-04-06,2022-04-08,Kolkata,Bhopal,Standard,Medium,65.0,154,46066.49,0
ORD-01223,2023-03-21,2023-03-23,2023-03-24,2023-03-26,Mumbai,Coimbatore,Express,High,542.0,186,34379.42,0
ORD-01224,2022-04-11,2022-04-12,2022-04-18,2022-04-17,Kolkata,Bhopal,Standard,High,1499.0,31,23660.68,1
ORD-01225,2023-10-11,2023-10-12,2023-10-19,2023-10-20,Pune,Visakhapatnam,Economy,Medium,1181.0,194,5096.54,0
ORD-01226,2023-12-22,2023-12-23,2023-12-26,2023-12-28,Pune,Jaipur,Standard,Low,360.0,92,39642.03,0
ORD-01227,2022-04-13,2022-04-20,2022-04-23,2022-04-25,Chennai,Bhubaneswar,Standard,High,788.0,106,4236.16,0
ORD-01228,2023-03-31,2023-04-08,2023-04-09,2023-04-11,Chennai,Jaipur,Express,High,595.0,13,3895.75,0
ORD-01229,2022-06-20,2022-06-25,2022-06-26,2022-06-28,Bangalore,Patna,Express,Low,300.0,146,27100.5,0
ORD-01230,2023-12-12,2023-12-14,2023-12-15,2023-12-17,Ahmedabad,Vadodara,,High,808.0,119,8426.35,0
ORD-01231,2022-11-03,2022-11-05,2022-11-11,2022-11-10,Chennai,Vadodara,Standard,High,1854.0,141,882.65,1
ORD-01232,2022-01-30,2022-02-03,2022-02-09,2022-02-08,Chennai,Jaipur,Standard,Medium,1347.0,115,21444.11,1
ORD-01233,2022-02-17,2022-02-25,2022-03-01,2022-02-28,Ahmedabad,Indore,Express,High,1681.0,152,7292.25,1
ORD-01234,2022-11-29,2022-12-01,2022-12-09,2022-12-06,Delhi,Nagpur,Standard,Medium,1964.0,57,8445.51,1
ORD-01235,2022-02-27,2022-03-01,2022-03-06,2022-03-09,Chennai,Indore,Economy,Medium,863.0,126,4307.08,0
ORD-01236,2022-10-28,2022-10-29,2022-10-30,2022-11-03,Delhi,Surat,Standard,High,78.0,157,10652.14,0
ORD-01237,2023-01-03,2023-01-06,2023-01-07,2023-01-09,Delhi,Patna,Express,High,1007.0,184,35916.47,0
ORD-01238,2023-01-19,2023-01-22,2023-01-26,2023-01-25,Hyderabad,Visakhapatnam,Express,High,2082.0,54,40541.9,1
ORD-01239,2023-03-18,2023-03-23,2023-03-24,2023-03-28,Delhi,Chandigarh,Standard,Medium,526.0,133,22900.42,0
ORD-01240,2022-05-30,2022-05-31,2022-06-01,2022-06-03,Delhi,Patna,Express,Low,367.0,163,25574.41,0
ORD-01241,2022-09-08,2022-09-08,2022-09-09,2022-09-16,Chennai,Chandigarh,Economy,Low,294.0,19,2116.42,0
ORD-01242,2023-06-28,2023-07-02,2023-07-04,2023-07-07,Delhi,Nagpur,Standard,Medium,797.0,183,3931.15,0
ORD-01243,2023-02-26,2023-02-28,2023-03-03,2023-03-08,Kolkata,Jaipur,Economy,Low,746.0,77,13249.6,0
ORD-01244,2023-08-03,2023-08-05,2023-08-07,2023-08-08,Ahmedabad,Jaipur,Express,Medium,321.0,69,27422.97,0
ORD-01245,2023-11-30,2023-12-04,2023-12-10,2023-12-09,Chennai,Bhubaneswar,Standard,Medium,1821.0,44,37107.78,1
ORD-01246,2022-07-04,2022-07-06,2022-07-11,2022-07-09,Ahmedabad,Surat,Express,High,1312.0,38,30447.65,1
ORD-01247,2022-06-24,2022-06-25,2022-07-02,2022-06-30,Mumbai,Agra,Standard,Medium,2474.0,62,19910.33,1
ORD-01248,2022-06-29,2022-07-04,2022-07-06,2022-07-05,Chennai,Agra,Same Day,Medium,315.0,22,6357.04,1
ORD-01249,2022-03-22,2022-03-26,2022-03-27,2022-03-27,Delhi,Agra,Same Day,Medium,970.0,73,39148.28,0
ORD-01250,2023-09-17,2023-09-18,2023-09-21,2023-09-26,Kolkata,Bhopal,Economy,Low,389.0,168,18507.41,0
ORD-01251,2023-01-27,2023-01-30,2023-02-01,2023-02-07,Ahmedabad,Lucknow,Economy,Low,438.0,154,36934.67,0
ORD-01252,2023-09-27,2023-09-30,2023-10-04,2023-10-01,Chennai,Vadodara,Same Day,Medium,2100.0,125,25892.45,1
ORD-01253,2023-12-01,2023-12-02,2023-12-05,2023-12-05,Kolkata,Patna,Express,,1215.0,5,37063.77,0
ORD-01254,2022-09-04,2022-09-05,2022-09-06,2022-09-10,Ahmedabad,Patna,Standard,Low,425.0,54,45410.83,0
ORD-01255,2023-05-25,2023-05-28,2023-06-01,2023-05-31,Mumbai,Agra,Express,High,2083.0,86,46090.96,1
ORD-01256,2023-08-21,2023-08-29,2023-09-06,2023-09-03,Pune,Surat,Standard,Critical,2421.0,177,26987.79,1
ORD-01257,2022-05-27,2022-05-28,2022-05-29,2022-05-29,Bangalore,Indore,Same Day,High,195.0,3,25819.66,0
ORD-01258,2022-08-26,2022-08-29,2022-08-31,2022-09-01,Bangalore,Kochi,Express,Medium,2031.0,38,13651.08,0
ORD-01259,2023-04-18,2023-04-21,2023-04-22,2023-04-26,Mumbai,Surat,Standard,Critical,342.0,142,46822.09,0
ORD-01260,2023-10-16,2023-10-18,2023-10-20,2023-10-23,Pune,Lucknow,Standard,Low,481.0,175,23167.0,0
ORD-01261,2022-09-18,2022-09-26,2022-09-29,2022-10-01,Hyderabad,Jaipur,Standard,Medium,754.0,142,6815.77,0
ORD-01262,2023-04-16,2023-04-20,2023-04-26,2023-04-23,Pune,Agra,Express,High,2048.0,73,21918.89,1
ORD-01263,2022-09-19,2022-09-23,2022-09-25,2022-09-26,Hyderabad,Vadodara,Express,High,448.0,38,6789.14,0
ORD-01264,2023-11-14,2023-11-22,2023-11-24,2023-11-25,Chennai,Chandigarh,Express,Medium,1013.0,192,25375.32,0
ORD-01265,2022-01-10,2022-01-13,2022-01-18,2022-01-16,Hyderabad,Indore,Express,Medium,2284.0,172,28283.14,1
ORD-01266,2023-04-22,2023-04-26,2023-05-01,2023-04-29,Bangalore,Visakhapatnam,Express,Medium,2091.0,125,17218.91,1
ORD-01267,2022-10-22,2022-10-26,2022-11-02,2022-10-31,Bangalore,Coimbatore,Standard,Medium,1878.0,70,4046.71,1
ORD-01268,2023-11-25,2023-11-29,2023-12-03,2023-12-04,Kolkata,Indore,Standard,Medium,2158.0,65,47203.43,0
ORD-01269,2023-07-14,2023-07-18,2023-07-20,2023-07-21,Hyderabad,Visakhapatnam,Express,Critical,988.0,25,38780.98,0
ORD-01270,2022-06-11,2022-06-14,2022-06-15,2022-06-17,Kolkata,Bhubaneswar,Express,Critical,759.0,16,42024.61,0
ORD-01271,2022-03-17,2022-03-19,2022-03-24,2022-03-24,Bangalore,Nagpur,Standard,High,856.0,15,18659.99,0
ORD-01272,2023-03-29,2023-04-01,2023-04-06,2023-04-06,Ahmedabad,Lucknow,Standard,Medium,1513.0,131,38161.14,0
ORD-01273,2022-12-20,2022-12-21,2022-12-25,2022-12-26,Ahmedabad,Indore,Standard,High,1375.0,195,24525.96,0
ORD-01274,2023-08-25,2023-08-26,2023-08-27,2023-08-29,Pune,Lucknow,Express,Critical,60.0,37,10453.63,0
ORD-01275,2022-11-03,2022-11-05,2022-11-09,2022-11-10,Pune,Visakhapatnam,Standard,High,1135.0,183,6658.96,0
ORD-01276,2023-10-17,2023-10-20,2023-10-22,2023-10-23,Pune,Surat,Express,Medium,1918.0,125,17580.02,0
ORD-01277,2023-03-11,2023-03-14,2023-03-26,2023-03-22,Hyderabad,Coimbatore,Economy,Low,2323.0,113,7308.83,1
ORD-01278,2023-12-08,2023-12-11,2023-12-13,2023-12-16,Pune,Chandigarh,Standard,Low,821.0,166,49914.31,0
ORD-01279,2022-09-14,2022-09-15,2022-09-21,2022-09-23,Hyderabad,Chandigarh,Economy,Medium,1644.0,191,2934.86,0
ORD-01280,2023-04-13,2023-04-16,2023-04-18,2023-04-19,Hyderabad,Coimbatore,Express,High,1657.0,1,22336.61,0
ORD-01281,2022-11-06,2022-11-11,2022-11-13,2022-11-14,Delhi,Patna,Express,High,1383.0,71,22878.63,0
ORD-01282,2022-07-23,2022-07-27,2022-07-29,2022-07-30,Delhi,Jaipur,Express,Medium,934.0,103,15381.28,0
ORD-01283,2023-01-29,2023-01-29,2023-01-30,2023-02-01,Hyderabad,Agra,Express,Low,1439.0,19,28781.9,0
ORD-01284,2023-05-10,2023-05-15,2023-05-17,2023-05-18,Ahmedabad,Patna,Express,Medium,275.0,52,7923.86,0
ORD-01285,2022-04-20,2022-04-21,2022-04-23,2022-04-24,Kolkata,Indore,Express,Medium,874.0,118,39303.66,0
ORD-01286,2022-08-31,2022-09-01,2022-09-09,2022-09-06,Bangalore,Nagpur,,Low,2315.0,158,16956.16,1
ORD-01287,2023-01-26,2023-02-03,2023-02-07,2023-02-08,Bangalore,Visakhapatnam,Standard,High,986.0,107,29771.46,0
ORD-01288,2023-08-09,2023-08-13,2023-08-20,2023-08-18,Chennai,Patna,,Medium,2356.0,55,35924.14,1
ORD-01289,2023-01-03,2023-01-06,2023-01-13,2023-01-11,Mumbai,Patna,Standard,High,1961.0,14,44507.58,1
ORD-01290,2023-08-12,2023-08-14,2023-08-20,2023-08-19,Delhi,Vadodara,Standard,Medium,1846.0,13,41871.48,1
ORD-01291,2022-10-30,2022-10-31,2022-11-01,2022-11-05,Hyderabad,Patna,Standard,Medium,103.0,84,30611.3,0
ORD-01292,2023-12-18,2023-12-20,2023-12-22,2023-12-21,Mumbai,Lucknow,Same Day,Medium,776.0,90,19725.46,1
ORD-01293,2022-10-30,2022-10-31,2022-11-10,2022-11-08,Delhi,Vadodara,Economy,High,1594.0,27,25408.63,1
ORD-01294,2022-01-23,2022-01-26,2022-02-02,2022-02-03,Chennai,Surat,Economy,Low,1093.0,89,38552.37,0
ORD-01295,2023-11-06,2023-11-08,2023-11-13,2023-11-11,Bangalore,Vadodara,Express,High,1963.0,137,43938.5,1
ORD-01296,2023-02-10,2023-02-12,2023-02-13,2023-02-13,Kolkata,Nagpur,Same Day,Medium,1826.0,41,5637.21,0
ORD-01297,2022-10-09,2022-10-13,2022-10-19,2022-10-21,Hyderabad,Agra,Economy,High,1646.0,48,19550.38,0
ORD-01298,2022-01-09,2022-01-15,2022-01-21,2022-01-18,Chennai,Visakhapatnam,Express,High,1964.0,12,38917.77,1
ORD-01299,2023-08-03,2023-08-04,2023-08-10,2023-08-09,Bangalore,Chandigarh,Standard,Medium,899.0,138,21866.76,1
ORD-01300,2023-12-04,2023-12-11,2023-12-24,2023-12-19,Ahmedabad,Bhubaneswar,Economy,,2159.0,6,16945.27,1
ORD-01301,2022-02-20,2022-02-24,2022-02-28,2022-02-27,Delhi,Lucknow,Express,Low,2313.0,162,20860.47,1
ORD-01302,2023-09-13,2023-09-21,2023-09-22,2023-09-24,Hyderabad,Indore,Express,High,52.0,180,30340.81,0
ORD-01303,2023-05-24,2023-05-28,2023-05-29,2023-06-02,Mumbai,Vadodara,Standard,Medium,209.0,41,49990.35,0
ORD-01304,2022-10-21,2022-10-24,2022-10-25,2022-10-29,Ahmedabad,Nagpur,Standard,Medium,830.0,6,24903.13,0
ORD-01305,2022-08-24,2022-08-25,2022-08-30,2022-09-02,Bangalore,Chandigarh,Economy,High,942.0,130,10820.48,0
ORD-01306,2023-09-14,2023-09-19,2023-09-26,2023-09-22,Ahmedabad,Nagpur,Express,High,2080.0,15,8560.91,1
ORD-01307,2022-12-27,2023-01-02,2023-01-10,2023-01-07,Pune,Kochi,Standard,Medium,2426.0,145,2596.31,1
ORD-01308,2022-08-13,2022-08-14,2022-08-17,2022-08-19,Kolkata,Kochi,Standard,High,629.0,16,28161.45,0
ORD-01309,2023-10-14,2023-10-19,2023-10-25,2023-10-22,Bangalore,Patna,Express,Medium,1983.0,156,27456.32,1
ORD-01310,2022-07-14,2022-07-17,2022-07-19,2022-07-20,Ahmedabad,Patna,Express,Medium,1430.0,85,10659.08,0
ORD-01311,2023-09-28,2023-10-05,2023-10-13,2023-10-10,Delhi,Coimbatore,Standard,High,1340.0,10,34918.81,1
ORD-01312,2022-09-14,2022-09-19,2022-09-30,2022-09-27,Kolkata,Kochi,Economy,Medium,1690.0,138,37184.8,1
ORD-01313,2023-11-26,2023-12-03,2023-12-06,2023-12-08,Hyderabad,Visakhapatnam,Standard,Medium,1001.0,138,13325.36,0
ORD-01314,2023-11-07,2023-11-09,2023-11-12,2023-11-14,Pune,Agra,Standard,High,1037.0,156,17532.94,0
ORD-01315,2023-11-29,2023-12-03,2023-12-07,2023-12-06,Bangalore,Visakhapatnam,Express,Low,1268.0,152,49528.35,1
ORD-01316,2022-05-21,2022-05-25,2022-05-28,2022-05-30,Chennai,Bhubaneswar,Standard,High,970.0,19,19026.09,0
ORD-01317,2023-10-06,2023-10-10,2023-10-15,2023-10-18,Kolkata,Chandigarh,Economy,Medium,1405.0,68,38159.68,0
ORD-01318,2022-04-10,2022-04-13,2022-04-15,2022-04-14,Mumbai,Indore,Same Day,Low,219.0,184,22909.91,1
ORD-01319,2023-10-05,2023-10-10,2023-10-12,2023-10-11,Delhi,Coimbatore,Same Day,Low,570.0,195,39770.57,1
ORD-01320,2023-10-24,2023-10-28,2023-11-02,2023-11-02,Bangalore,Jaipur,Standard,High,1536.0,42,38566.65,0
ORD-01321,2022-02-10,2022-02-13,2022-02-14,2022-02-18,Mumbai,Jaipur,Standard,High,89.0,140,33553.92,0
ORD-01322,2022-11-13,2022-11-17,2022-11-21,2022-11-22,Kolkata,Lucknow,Standard,Low,1610.0,146,42811.53,0
ORD-01323,2023-03-28,2023-03-29,2023-04-01,2023-04-01,Bangalore,Bhubaneswar,Express,Low,1468.0,151,46991.32,0
ORD-01324,2022-02-04,2022-02-08,2022-02-09,2022-02-09,Pune,Bhubaneswar,Same Day,Critical,1004.0,84,29209.17,0
ORD-01325,2023-08-17,2023-08-20,2023-08-25,2023-08-28,Chennai,Indore,Economy,Low,1033.0,134,12254.71,0
ORD-01326,2023-01-09,2023-01-14,2023-01-17,2023-01-15,Chennai,Nagpur,Same Day,High,1024.0,53,20232.13,1
ORD-01327,2022-05-15,2022-05-17,2022-05-19,2022-05-25,Mumbai,Jaipur,Economy,Medium,87.0,98,38036.13,0
ORD-01328,2022-04-03,2022-04-05,2022-04-09,2022-04-06,Hyderabad,Nagpur,Same Day,High,2425.0,42,32718.73,1
ORD-01329,2022-10-30,2022-11-02,2022-11-05,2022-11-07,Hyderabad,Nagpur,Standard,Medium,1324.0,194,9301.02,0
ORD-01330,2022-12-01,2022-12-03,2022-12-07,2022-12-08,Pune,Bhubaneswar,Standard,High,1249.0,30,3036.36,0
ORD-01331,2023-03-02,2023-03-07,2023-03-11,2023-03-10,Chennai,Nagpur,Express,High,1675.0,9,34306.6,1
ORD-01332,2022-06-29,2022-07-01,2022-07-05,2022-07-06,Mumbai,Jaipur,Standard,Medium,963.0,170,12928.41,0
ORD-01333,2022-07-25,2022-07-30,2022-08-03,2022-08-04,Mumbai,Chandigarh,Standard,Low,503.0,34,25233.68,0
ORD-01334,2022-05-16,2022-05-21,2022-05-22,2022-05-24,Bangalore,Vadodara,Express,High,86.0,168,37463.97,0
ORD-01335,2023-07-07,2023-07-07,2023-07-19,2023-07-15,Bangalore,Bhopal,Economy,High,1761.0,88,28352.01,1
ORD-01336,2023-01-10,2023-01-11,2023-01-15,2023-01-16,Mumbai,Agra,Standard,Low,845.0,145,4623.48,0
ORD-01337,2023-06-28,2023-07-01,2023-07-04,2023-07-02,Bangalore,Nagpur,Same Day,Low,1022.0,157,9686.22,1
ORD-01338,2023-05-29,2023-05-30,2023-06-02,2023-06-07,Kolkata,Indore,Economy,High,642.0,50,11356.75,0
ORD-01339,2022-10-07,2022-10-07,2022-10-09,2022-10-10,Bangalore,Agra,Express,Medium,1187.0,76,13264.28,0
ORD-01340,2022-06-18,2022-06-21,2022-06-27,2022-06-26,Pune,Agra,Standard,High,1374.0,177,28487.47,1
ORD-01341,2022-09-21,2022-09-27,2022-10-07,2022-10-02,Hyderabad,Surat,Standard,Medium,2321.0,189,25446.31,1
ORD-01342,2023-05-09,2023-05-13,2023-05-14,2023-05-14,Hyderabad,Patna,Same Day,High,367.0,46,10556.42,0
ORD-01343,2022-10-30,2022-11-03,2022-11-05,2022-11-04,Kolkata,Indore,Same Day,Critical,2446.0,46,3843.96,1
ORD-01344,2022-12-13,2022-12-19,2023-01-01,2022-12-27,Delhi,Kochi,Economy,Critical,2212.0,126,8985.89,1
ORD-01345,2022-04-28,2022-05-01,2022-05-02,2022-05-04,Kolkata,Vadodara,Express,Low,1396.0,17,49226.87,0
ORD-01346,2023-04-25,2023-04-26,2023-04-29,2023-05-01,Pune,Jaipur,Standard,High,1641.0,66,23693.07,0
ORD-01347,2022-03-19,2022-03-26,2022-04-02,2022-03-31,Mumbai,Surat,Standard,Medium,1939.0,104,43433.6,1
ORD-01348,2022-05-25,2022-05-29,2022-05-31,2022-05-30,Kolkata,Visakhapatnam,Same Day,Medium,2137.0,5,42513.25,1
ORD-01349,2022-08-20,2022-08-23,2022-08-31,2022-08-28,Mumbai,Patna,Standard,Medium,2046.0,123,25820.22,1
ORD-01350,2023-11-24,2023-11-29,2023-12-05,2023-12-04,Pune,Coimbatore,Standard,Low,1822.0,182,35481.04,1
ORD-01351,2023-11-22,2023-11-24,2023-11-28,2023-11-27,Ahmedabad,Indore,Express,Critical,1362.0,125,10041.22,1
ORD-01352,2023-02-11,2023-02-13,2023-02-16,2023-02-18,Pune,Surat,Standard,Low,1335.0,112,34575.64,0
ORD-01353,2023-07-25,2023-07-28,2023-07-30,2023-08-02,Chennai,Bhopal,Standard,High,265.0,16,13983.04,0
ORD-01354,2023-01-10,2023-01-12,2023-01-18,2023-01-15,Mumbai,Jaipur,Express,High,2433.0,81,41687.07,1
ORD-01355,2022-04-03,2022-04-04,2022-04-13,2022-04-09,Hyderabad,Chandigarh,Standard,High,2189.0,91,4644.34,1
ORD-01356,2023-02-09,2023-02-12,2023-02-23,2023-02-17,Kolkata,Lucknow,Standard,Low,2450.0,135,38770.36,1
ORD-01357,2022-01-15,2022-01-17,2022-01-19,2022-01-18,Ahmedabad,Agra,Same Day,Medium,1754.0,136,5446.88,1
ORD-01358,2022-09-28,2022-09-29,2022-10-01,2022-10-07,Pune,Bhubaneswar,Economy,High,412.0,72,44118.87,0
ORD-01359,2023-07-04,2023-07-04,2023-07-08,2023-07-09,Mumbai,Bhopal,Standard,Medium,1766.0,96,15558.12,0
ORD-01360,2022-05-07,2022-05-10,2022-05-11,2022-05-11,Ahmedabad,Kochi,Same Day,Medium,1243.0,111,32892.47,0
ORD-01361,2023-04-11,2023-04-12,2023-04-13,2023-04-17,Delhi,Visakhapatnam,Standard,Medium,405.0,82,24631.36,0
ORD-01362,2023-01-13,2023-01-16,2023-01-18,2023-01-19,Chennai,Bhubaneswar,Express,Medium,240.0,38,18632.01,0
ORD-01363,2023-11-20,2023-11-25,2023-11-28,2023-12-03,Delhi,Chandigarh,Economy,High,749.0,54,32449.37,0
ORD-01364,2023-11-20,2023-11-21,2023-11-24,2023-11-22,Pune,Agra,Same Day,Medium,2104.0,76,47402.39,1
ORD-01365,2022-09-26,2022-09-28,2022-10-09,2022-10-06,Delhi,Bhopal,Economy,Medium,2230.0,15,2542.85,1
ORD-01366,2023-08-22,2023-08-28,2023-08-30,2023-09-02,Delhi,Patna,Standard,Medium,606.0,178,45983.22,0
ORD-01367,2023-01-26,2023-01-28,2023-01-31,2023-02-02,Chennai,Surat,Standard,Medium,875.0,184,30649.54,0
ORD-01368,2023-10-16,2023-10-18,2023-10-23,2023-10-26,Chennai,Jaipur,Economy,Low,1104.0,116,40462.06,0
ORD-01369,2023-01-16,2023-01-19,2023-01-20,2023-01-24,Bangalore,Vadodara,Standard,Medium,475.0,9,19501.81,0
ORD-01370,2022-04-21,2022-04-22,2022-04-28,2022-04-27,Chennai,Surat,Standard,Medium,2460.0,8,23856.23,1
ORD-01371,2023-11-23,2023-11-28,2023-11-29,2023-11-29,Ahmedabad,Nagpur,Same Day,High,1624.0,110,43508.11,0
ORD-01372,2022-08-28,2022-08-29,2022-09-08,2022-09-06,Bangalore,Indore,Economy,Medium,2179.0,147,21034.97,1
ORD-01373,2023-04-28,2023-04-29,2023-05-10,2023-05-07,Chennai,Kochi,Economy,Medium,2453.0,51,26965.65,1
ORD-01374,2022-01-26,2022-01-27,2022-01-30,2022-02-01,Delhi,Nagpur,Standard,Medium,638.0,185,1499.65,0
ORD-01375,2023-09-27,2023-09-29,2023-10-10,2023-10-07,Hyderabad,Nagpur,Economy,Medium,2062.0,196,8350.6,1
ORD-01376,2023-07-29,2023-08-01,2023-08-07,2023-08-06,Hyderabad,Kochi,Standard,Critical,1597.0,31,32263.48,1
ORD-01377,2022-12-02,2022-12-03,2022-12-06,2022-12-08,Bangalore,Indore,Standard,Medium,344.0,102,35990.36,0
ORD-01378,2023-09-17,2023-09-18,2023-09-23,2023-09-21,Chennai,Agra,Express,Low,2035.0,3,29338.75,1
ORD-01379,2022-08-15,2022-08-17,2022-08-21,2022-08-22,Ahmedabad,Patna,Standard,Low,1297.0,99,7593.85,0
