Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Distance_Category,Order_Quantity,Order_Value_INR,Actual_Delivery_Days,Expected_Delivery_Days,Delay_Days,Is_Peak_Season,Is_Weekend,Order_Month,Delayed,Delay_Status
ORD-01159,2022-12-07,2022-12-14,2022-12-15,2022-12-17,Hyderabad,Visakhapatnam,Express,Medium,110.0,Short,66,25630.35,8,10,-2,1,0,12,0,On Time
ORD-01160,2023-07-20,2023-07-24,2023-07-26,2023-07-27,Delhi,Visakhapatnam,Express,High,988.0,Long,79,34775.8,6,7,-1,0,0,7,0,On Time
ORD-01161,2023-07-11,2023-07-17,2023-07-18,2023-07-18,Hyderabad,Bhopal,Same Day,High,1689.0,Very Long,73,31694.19,7,7,0,0,0,7,0,On Time
ORD-01162,2023-01-22,2023-01-27,2023-02-04,2023-01-30,Mumbai,Lucknow,Express,Low,2139.0,Very Long,47,40285.87,13,8,5,0,1,1,1,Delayed
ORD-01163,2023-04-12,2023-04-20,2023-04-21,2023-04-23,Kolkata,Lucknow,Express,Medium,74.0,Short,81,22874.41,9,11,-2,0,0,4,0,On Time
ORD-01164,2022-11-26,2022-11-27,2022-11-29,2022-11-30,Bangalore,Vadodara,Express,High,1112.0,Long,126,26195.04,3,4,-1,1,1,11,0,On Time
ORD-01165,2022-07-13,2022-07-18,2022-07-20,2022-07-21,Delhi,Indore,Express,Critical,180.0,Short,52,40614.9,7,8,-1,0,0,7,0,On Time
ORD-01166,2023-12-16,2023-12-24,2023-12-28,2023-12-25,Chennai,Bhubaneswar,Same Day,High,1302.0,Long,146,21671.21,12,9,3,1,1,12,1,Delayed
ORD-01167,2022-09-02,2022-09-07,2022-09-08,2022-09-15,Bangalore,Visakhapatnam,Economy,Medium,157.0,Short,146,35229.17,6,13,-7,0,0,9,0,On Time
ORD-01168,2023-08-09,2023-08-12,2023-08-13,2023-08-15,Ahmedabad,Surat,Express,Medium,221.0,Short,152,22012.82,4,6,-2,0,0,8,0,On Time
ORD-01169,2023-01-28,2023-01-30,2023-02-05,2023-02-07,Mumbai,Kochi,Economy,High,1508.0,Very Long,23,21177.94,8,10,-2,0,1,1,0,On Time
ORD-01170,2022-08-28,2022-08-30,2022-08-31,2022-09-07,Mumbai,Bhubaneswar,Economy,High,151.0,Short,140,38130.18,3,10,-7,0,1,8,0,On Time
ORD-01171,2023-02-25,2023-02-26,2023-03-02,2023-03-01,Hyderabad,Kochi,Express,Medium,2372.0,Very Long,151,9154.43,5,4,1,0,1,2,1,Delayed
ORD-01172,2022-02-14,2022-02-16,2022-02-20,2022-02-19,Mumbai,Agra,Express,Medium,1686.0,Very Long,21,17260.01,6,5,1,0,0,2,1,Delayed
ORD-01173,2022-11-22,2022-11-25,2022-12-01,2022-12-03,Delhi,Visakhapatnam,Economy,High,1090.0,Long,64,11596.53,9,11,-2,1,0,11,0,On Time
ORD-01174,2023-04-30,2023-05-03,2023-05-05,2023-05-06,Hyderabad,Kochi,Express,Medium,379.0,Medium,72,18275.94,5,6,-1,0,1,4,0,On Time
ORD-01175,2023-12-24,2023-12-30,2024-01-07,2024-01-07,Bangalore,Bhubaneswar,Economy,Medium,1570.0,Very Long,162,11903.55,14,14,0,1,1,12,0,On Time
ORD-01176,2023-01-26,2023-01-28,2023-01-29,2023-01-31,Mumbai,Visakhapatnam,Express,Low,61.0,Short,130,29180.58,3,5,-2,0,0,1,0,On Time
ORD-01177,2023-01-31,2023-02-03,2023-02-04,2023-02-06,Ahmedabad,Coimbatore,Express,Medium,1391.0,Long,69,40009.45,4,6,-2,0,0,1,0,On Time
ORD-01178,2023-11-11,2023-11-16,2023-11-17,2023-11-21,Bangalore,Bhopal,Standard,Medium,265.0,Short,159,39437.35,6,10,-4,1,1,11,0,On Time
ORD-01179,2023-10-30,2023-11-05,2023-11-06,2023-11-08,Chennai,Vadodara,Express,High,388.0,Medium,68,18542.8,7,9,-2,1,0,10,0,On Time
ORD-01180,2022-06-05,2022-06-06,2022-06-17,2022-06-14,Ahmedabad,Coimbatore,Economy,Medium,1849.0,Very Long,198,49443.64,12,9,3,0,1,6,1,Delayed
ORD-01181,2023-05-23,2023-05-23,2023-05-25,2023-05-26,Pune,Lucknow,Express,Medium,1800.0,Very Long,147,29895.79,2,3,-1,0,0,5,0,On Time
ORD-01182,2022-02-07,2022-02-13,2022-02-16,2022-02-16,Delhi,Agra,Express,Medium,1558.0,Very Long,128,20270.31,9,9,0,0,0,2,0,On Time
ORD-01183,2022-05-10,2022-05-14,2022-05-28,2022-05-22,Chennai,Nagpur,Economy,Medium,2471.0,Very Long,107,41859.19,18,12,6,0,0,5,1,Delayed
ORD-01184,2023-05-30,2023-05-31,2023-06-01,2023-06-03,Chennai,Jaipur,Express,Low,759.0,Medium,109,36628.76,2,4,-2,0,0,5,0,On Time
ORD-01185,2023-08-28,2023-09-01,2023-09-04,2023-09-04,Hyderabad,Bhopal,Express,Medium,1273.0,Long,72,37589.13,7,7,0,0,0,8,0,On Time
ORD-01186,2022-12-06,2022-12-09,2022-12-10,2022-12-10,Kolkata,Coimbatore,Same Day,High,1162.0,Long,103,10208.9,4,4,0,1,0,12,0,On Time
ORD-01187,2022-04-13,2022-04-18,2022-04-20,2022-04-19,Hyderabad,Chandigarh,Same Day,Low,1341.0,Long,141,23682.05,7,6,1,0,0,4,1,Delayed
ORD-01188,2023-03-27,2023-03-29,2023-03-30,2023-04-03,Delhi,Surat,Standard,Low,538.0,Medium,65,43160.49,3,7,-4,0,0,3,0,On Time
ORD-01189,2022-04-13,2022-04-16,2022-04-20,2022-04-19,Delhi,Surat,Express,Low,1611.0,Very Long,134,25449.88,7,6,1,0,0,4,1,Delayed
ORD-01190,2023-06-23,2023-06-26,2023-06-27,2023-06-29,Hyderabad,Jaipur,Express,Medium,96.0,Short,199,34330.91,4,6,-2,0,0,6,0,On Time
ORD-01191,2023-04-13,2023-04-18,2023-04-20,2023-04-23,Kolkata,Surat,Standard,High,827.0,Long,112,29602.72,7,10,-3,0,0,4,0,On Time
ORD-01192,2022-01-16,2022-01-21,2022-01-24,2022-01-24,Ahmedabad,Bhubaneswar,Express,Low,1089.0,Long,155,42196.66,8,8,0,0,1,1,0,On Time
ORD-01193,2022-05-28,2022-06-02,2022-06-04,2022-06-05,Hyderabad,Surat,Express,Critical,760.0,Medium,79,14585.76,7,8,-1,0,1,5,0,On Time
ORD-01194,2023-02-24,2023-02-26,2023-03-02,2023-03-03,Delhi,Nagpur,Standard,Low,450.0,Medium,180,28986.03,6,7,-1,0,0,2,0,On Time
ORD-01195,2023-11-02,2023-11-05,2023-11-08,2023-11-08,Kolkata,Surat,Express,High,1867.0,Very Long,126,6600.12,6,6,0,1,0,11,0,On Time
ORD-01196,2022-06-08,2022-06-16,2022-06-19,2022-06-21,Delhi,Kochi,Standard,Medium,299.0,Short,121,34665.43,11,13,-2,0,0,6,0,On Time
ORD-01197,2022-03-18,2022-03-21,2022-03-22,2022-03-24,Kolkata,Bhopal,Express,High,440.0,Medium,87,36732.41,4,6,-2,0,0,3,0,On Time
ORD-01198,2023-04-26,2023-04-27,2023-05-01,2023-05-05,Kolkata,Agra,,Medium,384.0,Medium,48,2620.45,5,9,-4,0,0,4,0,On Time
ORD-01199,2022-09-29,2022-09-30,2022-10-02,2022-10-01,Bangalore,Bhubaneswar,Same Day,Medium,678.0,Medium,88,33951.65,3,2,1,0,0,9,1,Delayed
ORD-01200,2022-12-13,2022-12-16,2022-12-17,2022-12-21,Hyderabad,Lucknow,Standard,High,186.0,Short,68,21027.16,4,8,-4,1,0,12,0,On Time
ORD-01201,2023-10-01,2023-10-06,2023-10-12,2023-10-11,Hyderabad,Surat,Standard,High,1571.0,Very Long,172,6642.8,11,10,1,1,1,10,1,Delayed
ORD-01202,2023-12-11,2023-12-13,2023-12-16,2023-12-18,Hyderabad,Indore,Standard,Medium,876.0,Long,101,21285.42,5,7,-2,1,0,12,0,On Time
ORD-01203,2023-02-12,2023-02-14,2023-02-16,2023-02-17,Kolkata,Indore,Express,Low,776.0,Medium,17,10114.53,4,5,-1,0,1,2,0,On Time
ORD-01204,2023-10-28,2023-10-30,2023-11-04,2023-11-04,Kolkata,Vadodara,Standard,Low,1550.0,Very Long,38,21070.2,7,7,0,1,1,10,0,On Time
ORD-01205,2022-03-24,2022-03-28,2022-03-30,2022-03-31,Delhi,Indore,Express,High,1039.0,Long,138,19524.78,6,7,-1,0,0,3,0,On Time
ORD-01206,2022-12-03,2022-12-07,2022-12-17,2022-12-12,Chennai,Surat,Standard,Medium,2469.0,Very Long,54,37050.39,14,9,5,1,1,12,1,Delayed
ORD-01207,2023-11-22,2023-11-27,2023-12-02,2023-12-05,Hyderabad,Chandigarh,Economy,Medium,984.0,Long,134,38823.67,10,13,-3,1,0,11,0,On Time
ORD-01208,2023-07-01,2023-07-02,2023-07-05,2023-07-07,Bangalore,Coimbatore,Standard,High,451.0,Medium,134,30547.92,4,6,-2,0,1,7,0,On Time
ORD-01209,2023-01-25,2023-01-26,2023-01-31,2023-01-31,Pune,Kochi,Standard,High,1516.0,Very Long,52,1623.0,6,6,0,0,0,1,0,On Time
ORD-01210,2022-11-21,2022-11-23,2022-11-29,2022-12-01,Delhi,Patna,Economy,High,664.0,Medium,15,46585.6,8,10,-2,1,0,11,0,On Time
ORD-01211,2023-10-04,2023-10-09,2023-10-12,2023-10-14,Delhi,Surat,Standard,High,1346.0,Long,68,34468.55,8,10,-2,1,0,10,0,On Time
ORD-01212,2023-05-15,2023-05-20,2023-05-23,2023-05-25,Mumbai,Chandigarh,Standard,High,1232.0,Long,185,2192.67,8,10,-2,0,0,5,0,On Time
ORD-01213,2023-07-09,2023-07-10,2023-07-17,2023-07-13,Hyderabad,Vadodara,Express,Medium,2285.0,Very Long,112,41032.23,8,4,4,0,1,7,1,Delayed
ORD-01214,2022-02-06,2022-02-11,2022-02-13,2022-02-14,Ahmedabad,Coimbatore,Express,Medium,1171.0,Long,184,10413.17,7,8,-1,0,1,2,0,On Time
ORD-01215,2023-09-25,2023-09-30,2023-10-03,2023-10-01,Delhi,Patna,Same Day,High,180.0,Short,104,29171.45,8,6,2,0,0,9,1,Delayed
ORD-01216,2022-03-12,2022-03-17,2022-03-22,2022-03-22,Mumbai,Jaipur,Standard,Medium,1244.0,Long,7,23598.4,10,10,0,0,1,3,0,On Time
ORD-01217,2022-08-29,2022-08-30,2022-08-31,2022-09-02,Pune,Nagpur,Express,Critical,232.0,Short,51,21282.02,2,4,-2,0,0,8,0,On Time
ORD-01218,2023-10-09,2023-10-13,2023-10-14,2023-10-18,Bangalore,Kochi,Standard,Low,413.0,Medium,58,44540.83,5,9,-4,1,0,10,0,On Time
ORD-01219,2023-12-02,2023-12-04,2023-12-05,2023-12-09,Pune,Surat,Standard,Low,88.0,Short,192,22149.38,3,7,-4,1,1,12,0,On Time
ORD-01220,2022-10-22,2022-10-25,2022-11-01,2022-11-02,Ahmedabad,Bhopal,Economy,Critical,1422.0,Long,109,4229.53,10,11,-1,1,1,10,0,On Time
ORD-01221,2022-08-21,2022-08-25,2022-08-28,2022-08-26,Hyderabad,Bhubaneswar,Same Day,High,970.0,Long,111,47358.62,7,5,2,0,1,8,1,Delayed
ORD-01222,2022-04-03,2022-04-03,2022-04-06,2022-04-08,Kolkata,Bhopal,Standard,Medium,65.0,Short,154,46066.49,3,5,-2,0,1,4,0,On Time
ORD-01223,2023-03-21,2023-03-23,2023-03-24,2023-03-26,Mumbai,Coimbatore,Express,High,542.0,Medium,186,34379.42,3,5,-2,0,0,3,0,On Time
ORD-01224,2022-04-11,2022-04-12,2022-04-18,2022-04-17,Kolkata,Bhopal,Standard,High,1499.0,Long,31,23660.68,7,6,1,0,0,4,1,Delayed
ORD-01225,2023-10-11,2023-10-12,2023-10-19,2023-10-20,Pune,Visakhapatnam,Economy,Medium,1181.0,Long,194,5096.54,8,9,-1,1,0,10,0,On Time
ORD-01226,2023-12-22,2023-12-23,2023-12-26,2023-12-28,Pune,Jaipur,Standard,Low,360.0,Medium,92,39642.03,4,6,-2,1,0,12,0,On Time
ORD-01227,2022-04-13,2022-04-20,2022-04-23,2022-04-25,Chennai,Bhubaneswar,Standard,High,788.0,Medium,106,4236.16,10,12,-2,0,0,4,0,On Time
ORD-01228,2023-03-31,2023-04-08,2023-04-09,2023-04-11,Chennai,Jaipur,Express,High,595.0,Medium,13,3895.75,9,11,-2,0,0,3,0,On Time
ORD-01229,2022-06-20,2022-06-25,2022-06-26,2022-06-28,Bangalore,Patna,Express,Low,300.0,Short,146,27100.5,6,8,-2,0,0,6,0,On Time
ORD-01230,2023-12-12,2023-12-14,2023-12-15,2023-12-17,Ahmedabad,Vadodara,,High,808.0,Long,119,8426.35,3,5,-2,1,0,12,0,On Time
ORD-01231,2022-11-03,2022-11-05,2022-11-11,2022-11-10,Chennai,Vadodara,Standard,High,1854.0,Very Long,141,882.65,8,7,1,1,0,11,1,Delayed
ORD-01232,2022-01-30,2022-02-03,2022-02-09,2022-02-08,Chennai,Jaipur,Standard,Medium,1347.0,Long,115,21444.11,10,9,1,0,1,1,1,Delayed
ORD-01233,2022-02-17,2022-02-25,2022-03-01,2022-02-28,Ahmedabad,Indore,Express,High,1681.0,Very Long,152,7292.25,12,11,1,0,0,2,1,Delayed
ORD-01234,2022-11-29,2022-12-01,2022-12-09,2022-12-06,Delhi,Nagpur,Standard,Medium,1964.0,Very Long,57,8445.51,10,7,3,1,0,11,1,Delayed
ORD-01235,2022-02-27,2022-03-01,2022-03-06,2022-03-09,Chennai,Indore,Economy,Medium,863.0,Long,126,4307.08,7,10,-3,0,1,2,0,On Time
ORD-01236,2022-10-28,2022-10-29,2022-10-30,2022-11-03,Delhi,Surat,Standard,High,78.0,Short,157,10652.14,2,6,-4,1,0,10,0,On Time
ORD-01237,2023-01-03,2023-01-06,2023-01-07,2023-01-09,Delhi,Patna,Express,High,1007.0,Long,184,35916.47,4,6,-2,0,0,1,0,On Time
ORD-01238,2023-01-19,2023-01-22,2023-01-26,2023-01-25,Hyderabad,Visakhapatnam,Express,High,2082.0,Very Long,54,40541.9,7,6,1,0,0,1,1,Delayed
ORD-01239,2023-03-18,2023-03-23,2023-03-24,2023-03-28,Delhi,Chandigarh,Standard,Medium,526.0,Medium,133,22900.42,6,10,-4,0,1,3,0,On Time
ORD-01240,2022-05-30,2022-05-31,2022-06-01,2022-06-03,Delhi,Patna,Express,Low,367.0,Medium,163,25574.41,2,4,-2,0,0,5,0,On Time
ORD-01241,2022-09-08,2022-09-08,2022-09-09,2022-09-16,Chennai,Chandigarh,Economy,Low,294.0,Short,19,2116.42,1,8,-7,0,0,9,0,On Time
ORD-01242,2023-06-28,2023-07-02,2023-07-04,2023-07-07,Delhi,Nagpur,Standard,Medium,797.0,Medium,183,3931.15,6,9,-3,0,0,6,0,On Time
ORD-01243,2023-02-26,2023-02-28,2023-03-03,2023-03-08,Kolkata,Jaipur,Economy,Low,746.0,Medium,77,13249.6,5,10,-5,0,1,2,0,On Time
ORD-01244,2023-08-03,2023-08-05,2023-08-07,2023-08-08,Ahmedabad,Jaipur,Express,Medium,321.0,Medium,69,27422.97,4,5,-1,0,0,8,0,On Time
ORD-01245,2023-11-30,2023-12-04,2023-12-10,2023-12-09,Chennai,Bhubaneswar,Standard,Medium,1821.0,Very Long,44,37107.78,10,9,1,1,0,11,1,Delayed
ORD-01246,2022-07-04,2022-07-06,2022-07-11,2022-07-09,Ahmedabad,Surat,Express,High,1312.0,Long,38,30447.65,7,5,2,0,0,7,1,Delayed
ORD-01247,2022-06-24,2022-06-25,2022-07-02,2022-06-30,Mumbai,Agra,Standard,Medium,2474.0,Very Long,62,19910.33,8,6,2,0,0,6,1,Delayed
ORD-01248,2022-06-29,2022-07-04,2022-07-06,2022-07-05,Chennai,Agra,Same Day,Medium,315.0,Medium,22,6357.04,7,6,1,0,0,6,1,Delayed
ORD-01249,2022-03-22,2022-03-26,2022-03-27,2022-03-27,Delhi,Agra,Same Day,Medium,970.0,Long,73,39148.28,5,5,0,0,0,3,0,On Time
ORD-01250,2023-09-17,2023-09-18,2023-09-21,2023-09-26,Kolkata,Bhopal,Economy,Low,389.0,Medium,168,18507.41,4,9,-5,0,1,9,0,On Time
ORD-01251,2023-01-27,2023-01-30,2023-02-01,2023-02-07,Ahmedabad,Lucknow,Economy,Low,438.0,Medium,154,36934.67,5,11,-6,0,0,1,0,On Time
ORD-01252,2023-09-27,2023-09-30,2023-10-04,2023-10-01,Chennai,Vadodara,Same Day,Medium,2100.0,Very Long,125,25892.45,7,4,3,0,0,9,1,Delayed
ORD-01253,2023-12-01,2023-12-02,2023-12-05,2023-12-05,Kolkata,Patna,Express,,1215.0,Long,5,37063.77,4,4,0,1,0,12,0,On Time
ORD-01254,2022-09-04,2022-09-05,2022-09-06,2022-09-10,Ahmedabad,Patna,Standard,Low,425.0,Medium,54,45410.83,2,6,-4,0,1,9,0,On Time
ORD-01255,2023-05-25,2023-05-28,2023-06-01,2023-05-31,Mumbai,Agra,Express,High,2083.0,Very Long,86,46090.96,7,6,1,0,0,5,1,Delayed
ORD-01256,2023-08-21,2023-08-29,2023-09-06,2023-09-03,Pune,Surat,Standard,Critical,2421.0,Very Long,177,26987.79,16,13,3,0,0,8,1,Delayed
ORD-01257,2022-05-27,2022-05-28,2022-05-29,2022-05-29,Bangalore,Indore,Same Day,High,195.0,Short,3,25819.66,2,2,0,0,0,5,0,On Time
ORD-01258,2022-08-26,2022-08-29,2022-08-31,2022-09-01,Bangalore,Kochi,Express,Medium,2031.0,Very Long,38,13651.08,5,6,-1,0,0,8,0,On Time
ORD-01259,2023-04-18,2023-04-21,2023-04-22,2023-04-26,Mumbai,Surat,Standard,Critical,342.0,Medium,142,46822.09,4,8,-4,0,0,4,0,On Time
ORD-01260,2023-10-16,2023-10-18,2023-10-20,2023-10-23,Pune,Lucknow,Standard,Low,481.0,Medium,175,23167.0,4,7,-3,1,0,10,0,On Time
ORD-01261,2022-09-18,2022-09-26,2022-09-29,2022-10-01,Hyderabad,Jaipur,Standard,Medium,754.0,Medium,142,6815.77,11,13,-2,0,1,9,0,On Time
ORD-01262,2023-04-16,2023-04-20,2023-04-26,2023-04-23,Pune,Agra,Express,High,2048.0,Very Long,73,21918.89,10,7,3,0,1,4,1,Delayed
ORD-01263,2022-09-19,2022-09-23,2022-09-25,2022-09-26,Hyderabad,Vadodara,Express,High,448.0,Medium,38,6789.14,6,7,-1,0,0,9,0,On Time
ORD-01264,2023-11-14,2023-11-22,2023-11-24,2023-11-25,Chennai,Chandigarh,Express,Medium,1013.0,Long,192,25375.32,10,11,-1,1,0,11,0,On Time
ORD-01265,2022-01-10,2022-01-13,2022-01-18,2022-01-16,Hyderabad,Indore,Express,Medium,2284.0,Very Long,172,28283.14,8,6,2,0,0,1,1,Delayed
ORD-01266,2023-04-22,2023-04-26,2023-05-01,2023-04-29,Bangalore,Visakhapatnam,Express,Medium,2091.0,Very Long,125,17218.91,9,7,2,0,1,4,1,Delayed
ORD-01267,2022-10-22,2022-10-26,2022-11-02,2022-10-31,Bangalore,Coimbatore,Standard,Medium,1878.0,Very Long,70,4046.71,11,9,2,1,1,10,1,Delayed
ORD-01268,2023-11-25,2023-11-29,2023-12-03,2023-12-04,Kolkata,Indore,Standard,Medium,2158.0,Very Long,65,47203.43,8,9,-1,1,1,11,0,On Time
ORD-01269,2023-07-14,2023-07-18,2023-07-20,2023-07-21,Hyderabad,Visakhapatnam,Express,Critical,988.0,Long,25,38780.98,6,7,-1,0,0,7,0,On Time
ORD-01270,2022-06-11,2022-06-14,2022-06-15,2022-06-17,Kolkata,Bhubaneswar,Express,Critical,759.0,Medium,16,42024.61,4,6,-2,0,1,6,0,On Time
ORD-01271,2022-03-17,2022-03-19,2022-03-24,2022-03-24,Bangalore,Nagpur,Standard,High,856.0,Long,15,18659.99,7,7,0,0,0,3,0,On Time
ORD-01272,2023-03-29,2023-04-01,2023-04-06,2023-04-06,Ahmedabad,Lucknow,Standard,Medium,1513.0,Very Long,131,38161.14,8,8,0,0,0,3,0,On Time
ORD-01273,2022-12-20,2022-12-21,2022-12-25,2022-12-26,Ahmedabad,Indore,Standard,High,1375.0,Long,195,24525.96,5,6,-1,1,0,12,0,On Time
ORD-01274,2023-08-25,2023-08-26,2023-08-27,2023-08-29,Pune,Lucknow,Express,Critical,60.0,Short,37,10453.63,2,4,-2,0,0,8,0,On Time
ORD-01275,2022-11-03,2022-11-05,2022-11-09,2022-11-10,Pune,Visakhapatnam,Standard,High,1135.0,Long,183,6658.96,6,7,-1,1,0,11,0,On Time
ORD-01276,2023-10-17,2023-10-20,2023-10-22,2023-10-23,Pune,Surat,Express,Medium,1918.0,Very Long,125,17580.02,5,6,-1,1,0,10,0,On Time
ORD-01277,2023-03-11,2023-03-14,2023-03-26,2023-03-22,Hyderabad,Coimbatore,Economy,Low,2323.0,Very Long,113,7308.83,15,11,4,0,1,3,1,Delayed
ORD-01278,2023-12-08,2023-12-11,2023-12-13,2023-12-16,Pune,Chandigarh,Standard,Low,821.0,Long,166,49914.31,5,8,-3,1,0,12,0,On Time
ORD-01279,2022-09-14,2022-09-15,2022-09-21,2022-09-23,Hyderabad,Chandigarh,Economy,Medium,1644.0,Very Long,191,2934.86,7,9,-2,0,0,9,0,On Time
ORD-01280,2023-04-13,2023-04-16,2023-04-18,2023-04-19,Hyderabad,Coimbatore,Express,High,1657.0,Very Long,1,22336.61,5,6,-1,0,0,4,0,On Time
ORD-01281,2022-11-06,2022-11-11,2022-11-13,2022-11-14,Delhi,Patna,Express,High,1383.0,Long,71,22878.63,7,8,-1,1,1,11,0,On Time
ORD-01282,2022-07-23,2022-07-27,2022-07-29,2022-07-30,Delhi,Jaipur,Express,Medium,934.0,Long,103,15381.28,6,7,-1,0,1,7,0,On Time
ORD-01283,2023-01-29,2023-01-29,2023-01-30,2023-02-01,Hyderabad,Agra,Express,Low,1439.0,Long,19,28781.9,1,3,-2,0,1,1,0,On Time
ORD-01284,2023-05-10,2023-05-15,2023-05-17,2023-05-18,Ahmedabad,Patna,Express,Medium,275.0,Short,52,7923.86,7,8,-1,0,0,5,0,On Time
ORD-01285,2022-04-20,2022-04-21,2022-04-23,2022-04-24,Kolkata,Indore,Express,Medium,874.0,Long,118,39303.66,3,4,-1,0,0,4,0,On Time
ORD-01286,2022-08-31,2022-09-01,2022-09-09,2022-09-06,Bangalore,Nagpur,,Low,2315.0,Very Long,158,16956.16,9,6,3,0,0,8,1,Delayed
ORD-01287,2023-01-26,2023-02-03,2023-02-07,2023-02-08,Bangalore,Visakhapatnam,Standard,High,986.0,Long,107,29771.46,12,13,-1,0,0,1,0,On Time
ORD-01288,2023-08-09,2023-08-13,2023-08-20,2023-08-18,Chennai,Patna,,Medium,2356.0,Very Long,55,35924.14,11,9,2,0,0,8,1,Delayed
ORD-01289,2023-01-03,2023-01-06,2023-01-13,2023-01-11,Mumbai,Patna,Standard,High,1961.0,Very Long,14,44507.58,10,8,2,0,0,1,1,Delayed
ORD-01290,2023-08-12,2023-08-14,2023-08-20,2023-08-19,Delhi,Vadodara,Standard,Medium,1846.0,Very Long,13,41871.48,8,7,1,0,1,8,1,Delayed
ORD-01291,2022-10-30,2022-10-31,2022-11-01,2022-11-05,Hyderabad,Patna,Standard,Medium,103.0,Short,84,30611.3,2,6,-4,1,1,10,0,On Time
ORD-01292,2023-12-18,2023-12-20,2023-12-22,2023-12-21,Mumbai,Lucknow,Same Day,Medium,776.0,Medium,90,19725.46,4,3,1,1,0,12,1,Delayed
ORD-01293,2022-10-30,2022-10-31,2022-11-10,2022-11-08,Delhi,Vadodara,Economy,High,1594.0,Very Long,27,25408.63,11,9,2,1,1,10,1,Delayed
ORD-01294,2022-01-23,2022-01-26,2022-02-02,2022-02-03,Chennai,Surat,Economy,Low,1093.0,Long,89,38552.37,10,11,-1,0,1,1,0,On Time
ORD-01295,2023-11-06,2023-11-08,2023-11-13,2023-11-11,Bangalore,Vadodara,Express,High,1963.0,Very Long,137,43938.5,7,5,2,1,0,11,1,Delayed
ORD-01296,2023-02-10,2023-02-12,2023-02-13,2023-02-13,Kolkata,Nagpur,Same Day,Medium,1826.0,Very Long,41,5637.21,3,3,0,0,0,2,0,On Time
ORD-01297,2022-10-09,2022-10-13,2022-10-19,2022-10-21,Hyderabad,Agra,Economy,High,1646.0,Very Long,48,19550.38,10,12,-2,1,1,10,0,On Time
ORD-01298,2022-01-09,2022-01-15,2022-01-21,2022-01-18,Chennai,Visakhapatnam,Express,High,1964.0,Very Long,12,38917.77,12,9,3,0,1,1,1,Delayed
ORD-01299,2023-08-03,2023-08-04,2023-08-10,2023-08-09,Bangalore,Chandigarh,Standard,Medium,899.0,Long,138,21866.76,7,6,1,0,0,8,1,Delayed
ORD-01300,2023-12-04,2023-12-11,2023-12-24,2023-12-19,Ahmedabad,Bhubaneswar,Economy,,2159.0,Very Long,6,16945.27,20,15,5,1,0,12,1,Delayed
ORD-01301,2022-02-20,2022-02-24,2022-02-28,2022-02-27,Delhi,Lucknow,Express,Low,2313.0,Very Long,162,20860.47,8,7,1,0,1,2,1,Delayed
ORD-01302,2023-09-13,2023-09-21,2023-09-22,2023-09-24,Hyderabad,Indore,Express,High,52.0,Short,180,30340.81,9,11,-2,0,0,9,0,On Time
ORD-01303,2023-05-24,2023-05-28,2023-05-29,2023-06-02,Mumbai,Vadodara,Standard,Medium,209.0,Short,41,49990.35,5,9,-4,0,0,5,0,On Time
ORD-01304,2022-10-21,2022-10-24,2022-10-25,2022-10-29,Ahmedabad,Nagpur,Standard,Medium,830.0,Long,6,24903.13,4,8,-4,1,0,10,0,On Time
ORD-01305,2022-08-24,2022-08-25,2022-08-30,2022-09-02,Bangalore,Chandigarh,Economy,High,942.0,Long,130,10820.48,6,9,-3,0,0,8,0,On Time
ORD-01306,2023-09-14,2023-09-19,2023-09-26,2023-09-22,Ahmedabad,Nagpur,Express,High,2080.0,Very Long,15,8560.91,12,8,4,0,0,9,1,Delayed
ORD-01307,2022-12-27,2023-01-02,2023-01-10,2023-01-07,Pune,Kochi,Standard,Medium,2426.0,Very Long,145,2596.31,14,11,3,1,0,12,1,Delayed
ORD-01308,2022-08-13,2022-08-14,2022-08-17,2022-08-19,Kolkata,Kochi,Standard,High,629.0,Medium,16,28161.45,4,6,-2,0,1,8,0,On Time
ORD-01309,2023-10-14,2023-10-19,2023-10-25,2023-10-22,Bangalore,Patna,Express,Medium,1983.0,Very Long,156,27456.32,11,8,3,1,1,10,1,Delayed
ORD-01310,2022-07-14,2022-07-17,2022-07-19,2022-07-20,Ahmedabad,Patna,Express,Medium,1430.0,Long,85,10659.08,5,6,-1,0,0,7,0,On Time
ORD-01311,2023-09-28,2023-10-05,2023-10-13,2023-10-10,Delhi,Coimbatore,Standard,High,1340.0,Long,10,34918.81,15,12,3,0,0,9,1,Delayed
ORD-01312,2022-09-14,2022-09-19,2022-09-30,2022-09-27,Kolkata,Kochi,Economy,Medium,1690.0,Very Long,138,37184.8,16,13,3,0,0,9,1,Delayed
ORD-01313,2023-11-26,2023-12-03,2023-12-06,2023-12-08,Hyderabad,Visakhapatnam,Standard,Medium,1001.0,Long,138,13325.36,10,12,-2,1,1,11,0,On Time
ORD-01314,2023-11-07,2023-11-09,2023-11-12,2023-11-14,Pune,Agra,Standard,High,1037.0,Long,156,17532.94,5,7,-2,1,0,11,0,On Time
ORD-01315,2023-11-29,2023-12-03,2023-12-07,2023-12-06,Bangalore,Visakhapatnam,Express,Low,1268.0,Long,152,49528.35,8,7,1,1,0,11,1,Delayed
